anime_ids	name	type	episodes	rating	members	Sci-Fi	Romance	Action	Seinen	Drama	Shounen	Comedy	Shoujo	Fantasy	Adventure
2846	Aoki Hagane no Arpeggio: Ars Nova - Kirikumas	Special	13	6.77	2913	0	0	0	0	0	0	1	0	0	0
3503	B-Project: Kodou＊Ambitious	TV	12	6.77	17506	0	0	0	0	0	0	0	1	0	0
1732	Bakuten Shoot Beyblade 2002	TV	51	6.77	27959	1	0	1	0	0	1	1	0	0	1
5781	Betterman	TV	26	6.77	8037	1	0	1	0	1	1	1	0	0	1
6339	Chance Triangle Session	TV	13	6.77	3005	0	0	0	0	1	0	0	0	0	0
4653	Choujikuu Kidan Southern Cross	TV	23	6.77	3855	1	0	1	0	1	0	0	0	0	0
5795	Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha	Movie	1	6.77	878	0	0	0	0	0	1	1	0	0	0
6771	Doraemon Movie: Boku, Momotarou no Nanna no Sa	Movie	1	6.77	591	1	0	0	0	0	1	0	0	1	1
5639	Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito	Movie	1	6.77	733	0	0	1	0	0	1	0	0	1	1
2755	Eureka Seven: New Order	Special	1	6.77	5900	1	1	0	0	1	0	0	0	0	1
7040	Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu	Movie	1	6.77	1179	1	0	1	0	0	1	0	0	0	0
491	Highschool of the Dead: Drifters of the Dead	OVA	1	6.77	140501	0	0	0	0	0	0	1	0	0	0
6638	Honoo no Tenkousei	OVA	2	6.77	2688	0	0	1	0	0	1	1	0	0	0
3004	IGPX: Immortal Grand Prix	TV	5	6.77	2392	1	0	0	0	0	1	0	0	0	0
2600	Ikkitousen: Great Guardians Specials	Special	6	6.77	12064	0	0	0	0	0	0	1	0	0	0
6451	Katte ni Kaizou Specials	Special	3	6.77	1736	1	0	0	0	0	1	1	0	0	0
3868	Kita e.: Diamond Dust Drops	TV	12	6.77	5736	0	1	0	0	1	0	0	0	0	0
4710	Kuiba: Zhi Shiwanhuoji	Movie	1	6.77	487	0	0	1	0	0	0	0	0	1	1
6234	Lupin III: Green vs. Red	OVA	1	6.77	3769	0	0	1	0	0	1	1	0	0	0
2789	Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!	Special	1	6.77	10133	0	1	0	0	0	0	0	0	1	1
2657	Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze	Movie	1	6.77	1779	0	0	0	0	0	0	1	0	0	1
2683	MM! Specials	Special	9	6.77	21462	0	0	0	0	0	0	1	0	0	0
1690	Nagato Yuki-chan no Shoushitsu	TV	16	6.77	62601	0	1	0	1	0	0	1	0	0	0
3446	Nanaka 6/17 Special	Special	1	6.77	1229	0	1	0	0	1	1	1	0	0	0
2258	Nurse Witch Komugi-chan Magikarte	OVA	5	6.77	9895	0	0	0	0	0	0	1	0	0	0
7281	Ore wa Teppei	TV	28	6.77	532	0	0	1	0	0	1	0	0	0	0
4491	Shamanic Princess	OVA	6	6.77	6588	0	1	1	0	0	0	0	0	1	0
1982	Sora no Method	TV	13	6.77	47900	0	0	0	0	1	0	0	0	1	0
5137	Sword Art Online II: Sword Art Offline II	Special	9	6.77	19677	0	0	0	0	0	0	1	0	0	0
2972	Teekyuu	TV	12	6.77	30291	0	0	0	0	0	1	1	0	0	0
6083	The Hakkenden	OVA	6	6.77	4085	0	0	1	0	0	1	0	0	0	1
5602	Tide-Line Blue	TV	12	6.77	4670	0	0	1	0	1	1	0	0	0	1
5323	Universe	Music	1	6.77	1275	0	0	0	0	0	0	0	0	1	0
3463	Wooser no Sono Higurashi: Kakusei-hen	TV	12	6.77	4334	0	0	0	0	0	0	1	0	1	0
3467	Wooser no Sono Higurashi: Mugen-hen	TV	13	6.77	2810	0	0	0	0	0	0	1	0	1	0
2387	009 Re:Cyborg	Movie	1	6.76	8307	1	0	1	0	0	0	0	0	0	1
1691	Anime de Wakaru Shinryounaika	ONA	20	6.76	21416	0	0	0	1	0	0	1	0	0	0
793	Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai	ONA	1	6.76	28032	0	1	0	0	0	0	1	0	0	0
6802	Bari Bari Densetsu	OVA	2	6.76	385	0	0	1	0	1	1	0	0	0	0
4874	Chikyuu Bouei Kazoku	TV	13	6.76	726	1	0	1	0	0	1	1	0	0	0
3326	D.C.III: Da Capo III	TV	13	6.76	16219	0	1	0	0	1	0	0	0	0	0
2586	Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!	Special	1	6.76	4327	1	0	1	0	0	0	1	0	1	1
2992	Dragon Ball Z: Atsumare! Gokuu World	OVA	1	6.76	10044	0	0	1	0	0	1	1	0	1	1
2751	Fate/Zero: Onegai! Einzbern Soudanshitsu	Special	6	6.76	19326	0	0	0	0	0	0	1	0	0	0
3254	Freedom Previsited	OVA	1	6.76	1990	1	0	1	0	0	0	0	0	0	1
4184	Happy☆Lesson	OVA	5	6.76	8067	0	1	0	0	0	0	1	0	0	0
5624	Hikari no Densetsu	TV	19	6.76	2028	0	1	0	0	0	0	0	1	0	0
5482	Jewelpet	TV	52	6.76	4197	0	0	0	0	0	0	0	1	1	0
4292	Kurogane Communication	TV	24	6.76	2928	1	0	1	0	1	0	0	0	0	1
4002	Kyoushirou to Towa no Sora Specials	Special	6	6.76	3946	0	1	0	0	1	1	0	0	0	0
4677	Mahou no Star Magical Emi	TV	38	6.76	1783	0	0	0	0	0	0	1	1	0	0
2933	Medarot Damashii	TV	39	6.76	9590	1	0	1	0	0	0	0	0	0	1
2786	Mobile Suit Gundam AGE: Memory of Eden	OVA	2	6.76	2405	1	0	1	0	1	0	0	0	0	0
5344	Mouryou no Hako Special	Special	1	6.76	4733	0	0	0	1	0	0	0	0	0	0
1727	Musaigen no Phantom World Special	Special	1	6.76	14168	0	0	1	0	0	0	1	0	1	0
4985	Nekogami Yaoyorozu: Ohanami Ghostbusters	OVA	1	6.76	2515	0	0	0	1	0	0	1	0	0	0
271	No Game No Life Specials	Special	6	6.76	58997	0	0	0	0	0	0	0	0	1	0
1532	Ore, Twintail ni Narimasu.	TV	12	6.76	66868	0	1	1	0	0	1	1	0	1	0
3363	Otome wa Boku ni Koishiteru Special	Special	1	6.76	9347	0	1	0	0	0	0	1	0	0	0
703	Persona: Trinity Soul	TV	26	6.76	48744	1	0	1	0	0	0	0	0	0	0
2779	SKET Dance: SD Character Flash Anime	ONA	16	6.76	2017	0	0	0	0	0	1	1	0	0	0
4776	Spider Riders: Oracle no Yuusha-tachi	TV	26	6.76	3605	0	0	1	0	0	0	0	0	0	1
4726	Tales of Gekijou	Special	5	6.76	2853	0	0	0	0	0	0	1	0	0	0
4012	Time Bokan Series: Yatterman	TV	108	6.76	2930	0	0	0	0	0	0	1	0	0	1
3646	Tono to Issho	OVA	1	6.76	2888	0	0	0	1	0	0	1	0	0	0
4416	Umi Monogatari: Anata ga Ite Kureta Koto	TV	12	6.76	14696	0	1	0	0	1	0	0	0	1	0
1715	Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete	Special	1	6.76	3437	0	1	0	0	0	0	0	0	0	0
2040	Winter Garden	Special	2	6.76	5398	0	1	0	0	1	0	0	1	0	0
5201	Xiao Qian	Movie	1	6.76	1823	0	1	1	0	1	0	0	0	1	0
2132	.hack//Tasogare no Udewa Densetsu	TV	12	6.75	47679	1	0	0	0	0	1	1	0	1	1
4679	Aishite Knight	TV	42	6.75	3746	0	1	0	0	0	0	1	1	0	0
3101	Akage no Anne: Green Gables e no Michi	Movie	1	6.75	1218	0	0	0	0	0	0	0	1	0	1
2687	Canaan: Minorikawa Report 201X Shanghai	Special	1	6.75	5516	0	0	1	1	0	0	0	0	0	0
3924	Choujuushin Gravion Zwei	TV	12	6.75	5808	1	0	0	0	0	1	1	0	0	1
7215	Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!	Special	1	6.75	1585	0	0	0	0	0	0	0	0	1	0
1907	Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu	Special	1	6.75	32853	0	0	1	0	0	1	1	0	1	1
4788	E&#039;s Otherwise	TV	26	6.75	11704	1	0	0	0	1	1	1	0	0	1
611	Fatal Fury: The Motion Picture	Movie	1	6.75	7101	0	1	1	0	1	1	0	0	0	1
5937	Gakumon!: Ookami Shoujo wa Kujikenai	ONA	3	6.75	1477	0	0	0	0	0	1	1	0	0	0
5789	Ganso Tensai Bakabon	TV	103	6.75	288	0	0	0	0	0	0	1	0	0	0
5494	Gun Frontier	TV	13	6.75	4732	1	0	1	1	1	0	0	0	0	1
2113	Hagure Yuusha no Aesthetica: Hajirai Ippai	Special	6	6.75	19407	0	0	0	0	0	0	1	0	0	0
6967	Hakugei Densetsu	TV	26	6.75	1387	1	0	0	0	0	0	0	0	0	1
6877	Haou Taikei Ryuu Knight	TV	52	6.75	1591	0	0	1	0	0	0	0	0	1	1
4223	Hikyou Tanken Fam &amp; Ihrlie	OVA	4	6.75	4032	0	0	1	0	0	0	1	0	1	1
2665	Ikkitousen: Xtreme Xecutor Specials	Special	6	6.75	8568	0	0	0	0	0	0	1	0	0	0
7212	Jetter Mars	TV	27	6.75	382	1	0	1	0	1	0	0	0	0	0
467	Kemeko Deluxe!	TV	12	6.75	26991	1	1	1	0	0	1	1	0	0	0
2958	Koihime†Musou OVA	OVA	1	6.75	7747	0	0	0	0	0	0	1	0	1	0
5505	Line Offline: Salaryman	TV	114	6.75	1190	0	0	0	0	0	0	1	0	0	0
5216	Mach GoGoGo	TV	52	6.75	6253	0	0	0	0	0	1	0	0	0	1
6916	Mahou no Princess Minky Momo: Yume no Naka no Rondo	OVA	1	6.75	658	0	0	0	0	0	0	0	1	0	0
7172	Majokko Megu-chan	TV	72	6.75	1139	0	0	0	0	0	0	0	1	0	0
3419	Nanaka 6/17	TV	12	6.75	5702	0	1	0	0	1	1	1	0	0	0
2853	Persona 4 the Golden Animation	TV	12	6.75	39165	1	0	0	0	0	0	0	0	0	1
2426	Pokemon XY: Hakai no Mayu to Diancie	Movie	1	6.75	9290	0	0	0	0	0	0	0	0	1	1
5915	Pokemon: Ash&#039;s Journey	Movie	1	6.75	4578	0	0	0	0	0	0	0	0	1	0
4881	Princess Tutu Recaps	Special	3	6.75	3999	0	1	0	0	0	0	1	1	0	0
1528	Seikoku no Dragonar	TV	12	6.75	83068	0	0	0	0	0	0	1	0	1	0
4178	Shadow Skill (1996)	OVA	3	6.75	3210	0	0	0	0	1	1	0	0	1	1
5254	Shigofumi Picture Drama	Special	7	6.75	2804	0	0	0	0	0	0	1	0	0	0
3347	Stratos 4	TV	13	6.75	6909	1	0	0	0	0	1	1	0	0	0
4357	Transformers Galaxy Force	TV	52	6.75	2790	1	0	0	0	0	1	0	0	0	1
4385	Wild Arms: Twilight Venom	TV	22	6.75	4750	1	0	1	0	0	0	0	0	1	1
3238	Yama no Susume: Kabette Kowakunai no?	Special	1	6.75	7878	0	0	0	0	0	0	1	0	0	0
1751	.hack//Liminality	OVA	4	6.74	24304	1	0	0	0	0	0	0	0	0	0
3092	3 Choume no Tama: Uchi no Tama Shirimasenka?	TV	35	6.74	967	0	0	0	0	0	0	0	0	0	1
2264	Amazing Nuts!	Music	4	6.74	6650	1	1	0	0	0	0	0	0	0	1
5186	Bakusou Kyoudai Let&#039;s &amp; Go MAX	TV	51	6.74	1572	0	0	0	0	0	1	0	0	0	0
3095	Blue Dragon: Tenkai no Shichi Ryuu	TV	51	6.74	6667	0	0	0	0	0	0	1	0	1	1
4286	Coyote Ragtime Show	TV	12	6.74	13036	1	0	1	0	0	1	1	0	0	1
4692	Dokonjou Gaeru	TV	103	6.74	378	0	0	0	0	0	0	1	0	0	0
519	Freezing Specials	Special	6	6.74	28125	0	0	1	0	0	0	1	0	0	0
4642	Gasaraki	TV	25	6.74	10770	0	0	0	0	1	0	0	0	0	0
1394	Honoo no Mirage	TV	13	6.74	12835	0	1	1	0	1	0	0	0	0	0
468	Kanokon	TV	12	6.74	122288	0	1	0	0	0	1	1	0	0	0
2407	Kanokon: Manatsu no Dai Shanikusai	OVA	2	6.74	25804	0	1	0	0	0	0	0	0	0	0
4596	Love Get Chu	TV	25	6.74	5725	0	1	0	0	0	0	1	0	0	0
2663	Queen&#039;s Blade: Utsukushiki Toushitachi	OVA	6	6.74	11540	0	0	1	0	0	0	0	0	1	1
5670	Ryuugajou Nanana no Maizoukin (TV) Specials	Special	6	6.74	3689	0	0	0	0	0	0	1	0	0	0
842	Sacred Seven	TV	12	6.74	47136	1	0	1	0	0	0	0	0	0	0
1963	Sasami-san@Ganbaranai	TV	12	6.74	55635	0	1	0	0	0	0	1	0	0	0
6481	Sensei no Ojikan: Doki Doki School Hours OVA	OVA	7	6.74	1441	0	0	0	0	0	0	1	0	0	0
4321	Shirayuki Hime no Densetsu	TV	52	6.74	1486	0	1	0	0	0	0	0	0	1	1
3425	Sky Girls OVA	OVA	1	6.74	5673	1	0	0	0	0	0	0	0	0	0
4538	Spirit of Wonder: China-san no Yuuutsu	OVA	1	6.74	1947	1	1	0	1	0	0	0	0	0	0
1781	Superflat Monogram	Special	1	6.74	4889	0	0	0	0	0	0	0	0	1	1
4264	Tokyo Underground	TV	26	6.74	17920	1	1	1	0	0	1	0	0	0	1
3000	White Album	TV	13	6.74	54376	0	1	0	0	1	0	0	0	0	0
2709	.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!	Special	3	6.73	5249	0	0	0	0	0	0	1	0	0	0
6525	Alps Monogatari: Watashi no Annette	TV	48	6.73	1715	0	0	0	0	1	0	0	0	0	0
5992	Appleseed XIII Remix Movie 1: Yuigon	Movie	1	6.74	2478	1	0	1	0	0	0	0	0	0	0
4878	Baby Baachan	TV	53	6.73	406	0	0	0	0	1	0	1	0	0	0
1111	Blood-C	TV	12	6.73	118553	0	0	1	0	0	0	0	0	0	0
1025	Buzzer Beater	TV	13	6.73	8439	0	0	0	0	0	1	0	0	0	0
1718	Dagashi Kashi	TV	12	6.73	145468	0	0	0	0	0	1	1	0	0	0
4389	DNA² OVA	OVA	3	6.73	8003	1	0	0	0	1	0	1	0	0	0
2666	Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken	Movie	1	6.73	596	1	0	0	0	0	1	1	0	0	0
4942	Element Hunters	TV	39	6.73	9115	1	0	0	0	0	1	0	0	0	0
2727	Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc	Special	3	6.73	3159	1	0	0	0	0	0	1	0	0	0
5585	Ghost in the Shell: The New Movie Virtual Reality Diver	Special	1	6.73	2575	1	0	0	1	0	0	0	0	0	0
5782	Gokujou!! Mecha Mote Iinchou	TV	51	6.73	4162	0	1	0	0	0	0	1	1	0	0
6330	Helen Keller Monogatari: Ai to Hikari no Tenshi	Movie	1	6.73	285	0	0	0	0	1	0	0	0	0	0
5103	Hoshi no Kirby	TV	100	6.73	10416	0	0	1	0	0	0	1	0	1	1
4473	Juubee-chan: Lovely Gantai no Himitsu	TV	13	6.73	11531	0	0	1	0	1	1	1	0	0	1
3740	Kage kara Mamoru!	TV	12	6.73	17136	0	1	0	0	0	1	1	0	0	0
94	Kämpfer	TV	12	6.73	146631	0	1	1	0	0	0	1	0	0	0
6848	Midori no Makibao	TV	61	6.73	488	0	0	0	0	0	0	1	0	0	0
4585	Nekogami Yaoyorozu	TV	12	6.73	12486	0	0	0	1	0	0	1	0	0	0
7145	Ohayo! Spank	TV	63	6.73	981	0	0	0	0	0	0	1	0	0	0
2201	Osomatsu-san Short Film Series	Special	8	6.73	3051	0	0	0	0	0	0	1	0	0	0
7060	Ougon Bat	TV	52	6.73	446	1	0	1	0	0	0	0	0	0	0
4498	Project A-Ko 2: Daitokuji Zaibatsu no Inbou	OVA	1	6.73	2876	1	0	1	0	0	0	1	0	0	0
2348	Queen&#039;s Blade: Gyokuza wo Tsugu Mono	TV	12	6.73	31256	0	0	1	0	0	0	0	0	1	1
4495	Saber Marionette R	OVA	3	6.73	4928	1	0	1	0	0	0	1	0	0	0
6386	Sasuga no Sarutobi	TV	69	6.73	483	0	1	1	0	0	0	1	0	0	1
5697	Shin Ace wo Nerae!	TV	25	6.73	562	0	1	0	0	1	0	0	1	0	0
4543	Shin Cutey Honey	OVA	8	6.73	3455	1	0	0	0	0	0	1	0	0	1
6088	The Hakkenden: Shin Shou	OVA	7	6.73	1127	0	0	1	0	0	1	0	0	0	1
2967	Tsuyokiss	TV	12	6.73	13680	0	1	0	0	0	0	1	0	0	0
6422	Usavich Special	Special	1	6.73	1352	0	0	0	0	0	0	1	0	0	1
3762	Yami to Boushi to Hon no Tabibito	TV	13	6.73	19237	0	0	0	0	0	0	0	0	1	1
4681	Akihabara Dennou-gumi	TV	26	6.72	3935	1	0	0	0	0	0	0	1	0	1
7195	Alps no Shoujo Heidi: Heidi to Clara-hen	Movie	1	6.72	717	0	0	0	0	1	0	0	0	0	0
4275	Bakuretsu Hunters OVA	OVA	3	6.72	3686	0	1	1	0	0	1	1	0	1	1
5250	Bannou Bunka Neko-Musume Specials	Special	2	6.72	950	1	0	1	1	0	0	1	0	0	1
6520	Battle Spirits: Heroes	TV	50	6.71	836	0	0	1	0	0	1	0	0	0	0
6747	Blue Seed 1.5	OVA	2	6.72	1326	1	1	0	0	0	0	1	0	0	0
7222	Bomberman B-Daman Bakugaiden	TV	48	6.72	1419	1	0	0	0	0	1	1	0	0	0
6211	Choujuu Kishin Dancougar: God Bless Dancougar	OVA	1	6.72	667	1	0	1	0	0	0	0	0	0	0
2580	Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza	Special	11	6.72	8496	0	0	0	0	0	0	1	0	0	1
7317	Cutey Honey F	TV	39	6.72	3495	1	1	1	0	0	0	1	1	0	1
2554	Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!	Movie	1	6.72	7937	0	0	1	0	0	1	1	0	1	1
5929	Dirty Pair Flash 3	OVA	5	6.72	1450	1	0	1	0	0	0	1	0	0	1
2646	Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima	Movie	1	6.72	916	1	0	0	0	0	1	1	0	0	0
2611	Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou	Movie	1	6.72	686	1	0	0	0	0	1	1	0	0	0
587	Dragon Ball GT	TV	64	6.72	226625	1	0	1	0	0	1	1	0	1	1
5638	Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun	Movie	1	6.72	736	0	0	1	0	0	1	0	0	1	1
1178	Duel Masters Cross	TV	100	6.72	1062	0	0	1	0	0	1	1	0	0	1
7171	Genji Monogatari	Movie	1	6.72	2773	0	1	0	0	1	0	0	0	0	0
2800	Ghost in the Shell: Arise - Another Mission	Special	1	6.72	6649	1	0	1	0	0	0	0	0	0	0
6190	Golgo 13: Queen Bee	OVA	1	6.72	4513	0	0	1	1	1	0	0	0	0	1
3174	Hanaukyou Maid-tai	TV	12	6.72	19053	0	1	0	0	0	0	1	0	0	0
3130	Harukanaru Toki no Naka de: Hachiyou Shou OVA	OVA	2	6.72	1352	0	0	0	0	0	0	1	1	1	0
5059	Hibike! Euphonium: Suisougaku-bu no Nichijou	Special	7	6.72	12196	0	0	0	0	0	0	1	0	0	0
2243	Hidamari Sketch: Chou Hidamatsuri Special	Special	1	6.72	1496	0	0	0	0	0	0	1	0	0	0
439	Inugami-san to Nekoyama-san	TV	12	6.72	35872	0	0	0	0	0	0	1	0	0	0
5013	K: Missing Kings - Manner Movie	Movie	1	6.72	3235	0	0	0	0	0	0	1	0	0	0
7261	Kamui no Ken	Movie	1	6.72	2776	0	0	0	0	1	1	0	0	1	1
1855	M3: Sono Kuroki Hagane	TV	24	6.72	38301	1	0	1	0	1	0	0	0	0	0
2706	Macross F: Choujikuu Gekijou	OVA	1	6.72	2177	0	0	0	0	0	0	1	0	0	0
750	Metal Fight Beyblade	TV	51	6.72	13898	0	0	0	0	0	0	1	0	0	1
4717	Naisho no Tsubomi	OVA	3	6.72	5135	0	1	0	0	0	0	0	1	0	0
5530	Nobunaga no Shinobi Episode 0	Special	1	6.74	937	0	0	0	0	0	0	1	0	0	0
4501	One Pound Gospel	OVA	1	6.72	1724	0	1	0	1	0	0	1	0	0	0
2603	Pokemon: Odoru Pokemon Himitsu Kichi	Movie	1	6.72	5846	0	0	0	0	0	0	1	0	1	0
6796	Sakura Taisen: Ouka Kenran	OVA	4	6.72	2890	1	0	0	0	0	1	0	0	0	1
1995	Seton Doubutsuki: Kuma no Ko Jacky	TV	26	6.72	819	0	0	0	0	1	0	0	0	0	1
4965	Telepathy Shoujo Ran	TV	26	6.72	5611	0	0	0	0	0	0	0	0	1	0
5354	Tentai Senshi Sunred: Short Corner	Special	4	6.72	503	0	0	0	1	0	0	1	0	0	0
5197	Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi	OVA	1	6.72	1239	0	0	0	0	0	0	1	0	0	1
5102	Transformers: Car Robots	TV	39	6.72	2524	1	0	0	0	0	1	1	0	0	1
2574	Turn A Gundam I Movie: Earth Light	Movie	1	6.72	2444	1	0	1	0	1	0	0	0	0	0
1755	Weiß Kreuz Glühen	TV	13	6.72	7043	0	0	1	0	1	1	0	0	0	0
544	Yosuga no Sora: In Solitude, Where We Are Least Alone.	TV	12	6.72	173216	0	1	0	0	1	0	0	0	0	0
511	.hack//Intermezzo	Special	1	6.71	16637	1	0	0	0	0	0	0	0	1	1
4352	Akai Ito	Special	1	6.71	1648	0	1	0	0	1	0	0	0	0	0
3423	Alien 9	OVA	4	6.71	15425	1	0	0	0	0	0	0	0	0	0
2518	Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi	Movie	1	6.71	5334	1	0	1	0	0	1	1	0	0	1
3880	Burn Up Excess	TV	13	6.71	6402	1	0	1	0	0	1	1	0	0	1
299	Dance with Devils	TV	12	6.71	38618	0	1	0	0	0	0	0	1	0	0
4527	Gekiganger 3: The Movie	OVA	1	6.71	2562	1	0	1	0	0	1	1	0	0	0
5526	Hakuouki: Otogisoushi	TV	13	6.71	2791	0	0	0	0	0	0	0	0	1	0
5068	Hikari no Megami	Special	1	6.71	2304	0	0	1	0	0	0	0	0	1	0
7294	Jagainu-kun	TV	26	6.71	1012	0	0	0	0	0	0	0	1	1	1
2497	Kishin Houkou Demonbane (TV)	TV	12	6.71	25443	0	1	1	0	0	1	0	0	0	0
4619	Kurogane no Linebarrels Specials	Special	2	6.71	3681	0	0	1	0	0	0	1	0	0	0
1636	Kurokami: Intermission	Special	1	6.71	4186	0	0	1	0	0	0	0	0	0	0
2817	Kyousou Giga (TV) Recaps	Special	2	6.71	7322	0	0	1	0	0	0	0	0	1	0
7190	Massugu ni Ikou.	TV	4	6.71	1451	0	1	0	0	0	0	1	0	0	0
6996	Master Mosquiton 99	TV	26	6.71	2320	0	0	1	0	0	0	1	0	0	1
1325	Natsu-iro no Sunadokei	OVA	2	6.71	6327	1	1	0	0	1	0	0	0	0	0
2016	Pokemon: Pika Pika Hoshizora Camp	Movie	1	6.71	10143	0	0	0	0	0	0	1	0	1	1
6716	Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri	Special	6	6.71	2284	0	0	0	0	0	0	1	0	0	0
2126	Qualidea Code	TV	12	6.71	56854	0	0	1	0	0	0	0	0	0	0
1585	Sengoku Otome: Momoiro Paradox	TV	13	6.71	27080	1	0	1	0	0	0	1	0	0	0
6535	Seton Doubutsuki: Risu no Banner	TV	26	6.71	669	0	0	0	0	1	0	0	0	0	0
2761	Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2	Special	8	6.71	4982	0	0	0	0	0	0	1	0	1	0
354	Shugo Chara! Party!	TV	25	6.71	41469	0	0	0	0	0	0	1	1	0	0
4961	Taiho Shichau zo in America	Special	1	6.71	2584	0	0	1	0	0	1	1	0	0	0
2982	Teekyuu 2 Specials	Special	2	6.71	5666	0	0	0	0	0	1	1	0	0	0
1904	Tokkou	TV	13	6.71	30836	0	0	1	0	0	0	1	0	0	0
4203	Touka Gettan	TV	26	6.71	13921	0	1	0	0	1	0	0	0	0	0
4418	Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro	Special	1	6.71	2484	0	0	0	0	0	0	1	0	1	0
5607	Windaria	Movie	1	6.71	4905	1	1	1	0	1	0	0	0	1	0
4640	Yokuwakaru Gendaimahou 00	Special	1	6.71	4991	0	0	0	0	0	0	1	0	0	0
5180	Bomberman B-Daman Bakugaiden V	TV	50	6.7	932	1	0	0	0	0	1	0	0	0	0
3046	Di Gi Charat Summer Special 2000	Special	4	6.7	1685	0	0	0	0	0	0	1	0	0	0
3401	Eat-Man	TV	12	6.7	4041	1	0	1	0	0	1	0	0	0	1
5423	Gall Force 1: Eternal Story	Movie	1	6.7	2780	1	0	1	0	0	0	0	0	0	1
1075	Grenadier: Hohoemi no Senshi Specials	Special	7	6.7	4220	0	0	0	0	0	0	1	0	0	0
6016	Hana no Mahoutsukai Mary Bell	TV	50	6.7	1033	0	0	0	0	0	0	0	1	1	1
3912	Narue no Sekai	TV	12	6.7	11544	1	1	0	0	0	0	1	0	0	0
7249	NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen	OVA	3	6.7	421	0	0	0	0	0	1	1	0	1	1
2397	Ojisan to Marshmallow	TV	12	6.7	31005	0	0	0	0	0	0	1	0	0	0
3252	Onkyo Seimeitai Noiseman	Movie	1	6.7	5295	1	0	1	0	0	0	0	0	1	0
3738	Otogi Juushi Akazukin OVA	OVA	1	6.7	1030	0	0	0	0	0	0	1	0	1	1
1899	Pokemon: Meloetta no Kirakira Recital	Movie	1	6.7	3937	0	0	0	0	0	0	1	0	1	1
2017	Pokemon: Pikachu no Fuyuyasumi	OVA	2	6.7	8135	0	0	0	0	0	0	1	0	1	1
5710	Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara	Music	1	6.7	501	0	0	0	0	0	0	0	1	1	0
6715	Puchimas!: Petit iDOLM@STER Episode 0	OVA	1	6.7	3038	0	0	0	0	0	0	1	0	0	0
1239	R-15	TV	12	6.7	53617	0	1	0	0	0	0	1	0	0	0
6528	Ring ni Kakero 1	TV	12	6.7	2224	0	0	1	0	0	1	0	0	0	0
6656	Romeo no Aoi Sora Specials	Special	2	6.7	297	0	0	0	0	1	0	0	0	0	1
6135	Sansha Sanyou Specials	Special	3	6.7	2177	0	0	0	0	0	0	1	0	0	0
3414	To Heart	TV	13	6.7	16757	0	1	0	0	1	0	0	0	0	0
1343	Trava: Fist Planet	OVA	4	6.7	8535	1	0	1	0	0	0	1	0	0	0
4953	12-sai.: Chicchana Mune no Tokimeki	TV	12	6.69	12768	0	1	0	0	0	0	0	1	0	0
1516	Akaneiro ni Somaru Saka	TV	12	6.69	91453	0	1	0	0	0	0	1	0	0	0
5371	Anemone	OVA	1	6.69	2466	0	0	0	0	1	0	0	0	0	0
4442	Bannou Bunka Neko-Musume (1998)	TV	12	6.69	4038	1	0	1	1	0	0	1	0	0	1
5119	Beast Wars Neo	TV	35	6.69	1366	0	0	1	0	0	1	0	0	0	1
7235	Candy Candy: Haru no Yobigoe	Movie	1	6.69	967	0	0	0	0	1	0	0	1	0	0
3561	Final Approach	TV	13	6.69	24902	0	1	0	0	1	0	1	0	0	0
1496	Girls Bravo: First Season	TV	11	6.69	84395	0	1	0	0	0	0	1	0	1	0
6454	Girls und Panzer: Nihon Senshadou Renmei News	Special	2	6.69	1134	0	0	0	0	0	0	1	0	0	0
